Age,Social_media_time_in_hours,Education,Field,Settlement,New_vs_Old_user,IAT
0.6571525710597824,-1.1454413856361951,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.5361446760720456
1.5140112481299401,1.4044990826093482,1.664820024711496,3.038978035099201,0.43215880103779064,0.3895146433770887,-0.9857181071213221
0.6571525710597824,-0.2954612295543474,-0.17804580198127337,0.1041371576293462,0.43215880103779064,0.3895146433770887,0.812575617075784
-1.0565647830805334,-0.2954612295543474,-1.099478715327658,-1.3632832811055815,0.43215880103779064,-1.0751771242281438,1.561864668824578
-0.19970610601037544,-0.2954612295543474,-0.17804580198127337,0.1041371576293462,0.43215880103779064,0.3895146433770887,-0.6860024864218045
0.6571525710597824,-1.1454413856361951,1.664820024711496,-0.6295730617381176,0.43215880103779064,-1.0751771242281438,-0.6860024864218045
-1.0565647830805334,-1.1454413856361951,-0.17804580198127337,0.1041371576293462,0.43215880103779064,0.3895146433770887,0.21314437567674857
1.5140112481299401,1.4044990826093482,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,2.461011530923131
1.5140112481299401,0.5545189265275003,-0.17804580198127337,1.2047024866805418,-2.313964213151715,0.3895146433770887,1.561864668824578
-1.0565647830805334,0.5545189265275003,-0.17804580198127337,-1.3632832811055815,0.43215880103779064,-2.5398688918333763,0.3630021860265074
1.5140112481299401,-0.2954612295543474,1.664820024711496,-0.6295730617381176,0.43215880103779064,0.3895146433770887,-0.6860024864218045
-0.19970610601037544,-0.2954612295543474,-0.17804580198127337,0.1041371576293462,0.43215880103779064,0.3895146433770887,-0.23642905537252795
2.3708699252000978,-0.2954612295543474,-2.0209116286740425,-0.2627179520543857,-2.313964213151715,1.8542064109823213,1.4120068584748193
-1.0565647830805334,0.5545189265275003,-0.17804580198127337,0.1041371576293462,-2.313964213151715,0.3895146433770887,0.06328656532698973
-0.19970610601037544,1.4044990826093482,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,0.5128599963762662
2.3708699252000978,-0.2954612295543474,-2.0209116286740425,-1.3632832811055815,0.43215880103779064,0.3895146433770887,-0.38628686572228677
-0.19970610601037544,1.4044990826093482,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,0.5128599963762662
-0.19970610601037544,0.5545189265275003,-0.17804580198127337,1.2047024866805418,0.43215880103779064,0.3895146433770887,-0.9857181071213221
1.5140112481299401,-1.1454413856361951,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,0.06328656532698973
-0.19970610601037544,-1.1454413856361951,-0.17804580198127337,-0.6295730617381176,0.43215880103779064,0.3895146433770887,0.6627178067260251
1.5140112481299401,-1.1454413856361951,1.664820024711496,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.8358602967715633
-1.0565647830805334,-0.2954612295543474,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,-1.0751771242281438,-0.6860024864218045
-1.0565647830805334,0.5545189265275003,-0.17804580198127337,-1.3632832811055815,0.43215880103779064,-2.5398688918333763,0.3630021860265074
-1.0565647830805334,-1.1454413856361951,1.664820024711496,-1.3632832811055815,-2.313964213151715,-2.5398688918333763,-1.2854337278208399
-0.19970610601037544,-0.2954612295543474,1.664820024711496,1.5715575963642736,0.43215880103779064,0.3895146433770887,0.812575617075784
-1.0565647830805334,-0.2954612295543474,-0.17804580198127337,1.2047024866805418,0.43215880103779064,0.3895146433770887,0.9624334274255428
-1.0565647830805334,1.4044990826093482,-1.099478715327658,0.1041371576293462,0.43215880103779064,0.3895146433770887,0.21314437567674857
0.6571525710597824,-1.1454413856361951,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.5361446760720456
-1.0565647830805334,1.4044990826093482,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,-2.5398688918333763,-0.08657124502276911
-1.0565647830805334,-0.2954612295543474,-1.099478715327658,-1.3632832811055815,0.43215880103779064,0.3895146433770887,-0.23642905537252795
0.6571525710597824,-1.1454413856361951,-0.17804580198127337,0.1041371576293462,0.43215880103779064,0.3895146433770887,1.711722479174337
1.5140112481299401,-1.1454413856361951,1.664820024711496,1.9384127060480056,0.43215880103779064,0.3895146433770887,0.21314437567674857
-0.19970610601037544,-1.1454413856361951,-0.17804580198127337,-0.9964281714218495,0.43215880103779064,-2.5398688918333763,-0.8358602967715633
1.5140112481299401,0.5545189265275003,-1.099478715327658,-1.3632832811055815,-2.313964213151715,-1.0751771242281438,-1.2854337278208399
1.5140112481299401,-0.2954612295543474,1.664820024711496,-0.6295730617381176,0.43215880103779064,0.3895146433770887,-0.6860024864218045
-0.19970610601037544,-0.2954612295543474,1.664820024711496,1.9384127060480056,-2.313964213151715,0.3895146433770887,1.561864668824578
-0.19970610601037544,0.5545189265275003,-0.17804580198127337,-1.3632832811055815,0.43215880103779064,1.8542064109823213,0.06328656532698973
1.5140112481299401,-0.2954612295543474,1.664820024711496,1.2047024866805418,0.43215880103779064,0.3895146433770887,-0.08657124502276911
-1.0565647830805334,1.4044990826093482,-1.099478715327658,-0.2627179520543857,-2.313964213151715,-1.0751771242281438,3.210300582671925
-1.0565647830805334,-0.2954612295543474,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.23642905537252795
0.6571525710597824,1.4044990826093482,-0.17804580198127337,1.2047024866805418,0.43215880103779064,0.3895146433770887,0.812575617075784
-1.0565647830805334,1.4044990826093482,-1.099478715327658,-0.9964281714218495,0.43215880103779064,-2.5398688918333763,0.6627178067260251
-1.0565647830805334,-1.1454413856361951,-1.099478715327658,-1.3632832811055815,0.43215880103779064,0.3895146433770887,-0.5361446760720456
-0.19970610601037544,0.5545189265275003,-0.17804580198127337,-1.3632832811055815,0.43215880103779064,1.8542064109823213,0.06328656532698973
-1.0565647830805334,1.4044990826093482,-0.17804580198127337,-0.2627179520543857,-2.313964213151715,0.3895146433770887,1.4120068584748193
-1.0565647830805334,-0.2954612295543474,-1.099478715327658,-0.2627179520543857,0.43215880103779064,-2.5398688918333763,-0.6860024864218045
-1.0565647830805334,1.4044990826093482,-1.099478715327658,-0.2627179520543857,-2.313964213151715,0.3895146433770887,-1.2854337278208399
2.3708699252000978,-0.2954612295543474,-1.099478715327658,-0.2627179520543857,-2.313964213151715,-2.5398688918333763,-1.1355759174710809
-1.0565647830805334,-1.1454413856361951,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.08657124502276911
-1.0565647830805334,0.5545189265275003,-1.099478715327658,0.1041371576293462,0.43215880103779064,0.3895146433770887,-0.5361446760720456
-1.0565647830805334,-0.2954612295543474,-1.099478715327658,-0.9964281714218495,0.43215880103779064,-2.5398688918333763,0.812575617075784
0.6571525710597824,-1.1454413856361951,-0.17804580198127337,0.1041371576293462,-2.313964213151715,0.3895146433770887,-0.23642905537252795
-0.19970610601037544,-1.1454413856361951,-0.17804580198127337,-1.3632832811055815,0.43215880103779064,0.3895146433770887,-0.8358602967715633
-0.19970610601037544,1.4044990826093482,-1.099478715327658,0.1041371576293462,0.43215880103779064,0.3895146433770887,-0.23642905537252795
-0.19970610601037544,-1.1454413856361951,-0.17804580198127337,-0.9964281714218495,0.43215880103779064,0.3895146433770887,-0.23642905537252795
-0.19970610601037544,1.4044990826093482,-0.17804580198127337,-0.2627179520543857,-2.313964213151715,0.3895146433770887,0.812575617075784
-0.19970610601037544,-1.1454413856361951,-0.17804580198127337,0.1041371576293462,0.43215880103779064,0.3895146433770887,0.06328656532698973
0.6571525710597824,-0.2954612295543474,-0.17804580198127337,0.1041371576293462,0.43215880103779064,0.3895146433770887,-1.1355759174710809
1.5140112481299401,-0.2954612295543474,1.664820024711496,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.8358602967715633
-1.0565647830805334,-0.2954612295543474,-1.099478715327658,-1.3632832811055815,0.43215880103779064,-1.0751771242281438,1.561864668824578
-1.0565647830805334,-0.2954612295543474,-1.099478715327658,0.1041371576293462,0.43215880103779064,0.3895146433770887,-1.1355759174710809
-1.0565647830805334,-1.1454413856361951,-0.17804580198127337,-0.2627179520543857,-2.313964213151715,0.3895146433770887,-0.23642905537252795
0.6571525710597824,-0.2954612295543474,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.5361446760720456
-0.19970610601037544,-0.2954612295543474,1.664820024711496,1.2047024866805418,0.43215880103779064,0.3895146433770887,0.3630021860265074
1.5140112481299401,-0.2954612295543474,0.7433871113651113,0.1041371576293462,0.43215880103779064,0.3895146433770887,-1.1355759174710809
-1.0565647830805334,1.4044990826093482,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.5361446760720456
-0.19970610601037544,-0.2954612295543474,1.664820024711496,-0.2627179520543857,0.43215880103779064,0.3895146433770887,0.5128599963762662
1.5140112481299401,-0.2954612295543474,-0.17804580198127337,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.9857181071213221
1.5140112481299401,-0.2954612295543474,1.664820024711496,1.2047024866805418,0.43215880103779064,0.3895146433770887,-0.08657124502276911
-0.19970610601037544,-1.1454413856361951,1.664820024711496,-0.2627179520543857,0.43215880103779064,0.3895146433770887,-0.8358602967715633
-0.19970610601037544,-1.1454413856361951,-0.17804580198127337,-0.9964281714218495,0.43215880103779064,-2.5398688918333763,-0.6860024864218045
-1.0565647830805334,-0.2954612295543474,-0.17804580198127337,-1.3632832811055815,0.43215880103779064,0.3895146433770887,2.3111537205733725
-0.19970610601037544,-1.1454413856361951,-0.17804580198127337,-0.6295730617381176,0.43215880103779064,1.8542064109823213,-0.38628686572228677
